2021-02-17	1781.350098	1853.667603	1736.705811
2021-02-18	1848.206299	1949.903442	1848.206299
2021-02-19	1938.859863	1969.546997	1896.684448
2021-02-20	1959.902954	2036.286499	1830.531494
2021-02-21	1918.673096	1974.259644	1890.368164
2021-02-22	1935.557861	1936.453735	1580.626587
2021-02-23	1781.409058	1781.409058	1378.840942
2021-02-24	1571.476440	1710.983765	1511.018921
2021-02-25	1625.393921	1670.224121	1465.058960
2021-02-26	1478.653320	1559.028931	1407.979248
2021-02-27	1446.929443	1524.932373	1433.786987
2021-02-28	1459.860474	1468.391479	1300.472168
2021-03-01	1417.151123	1567.694580	1416.416138
2021-03-02	1564.063477	1597.610107	1461.325439
2021-03-03	1491.451172	1650.360596	1481.905762
2021-03-04	1574.623779	1622.953857	1511.103394
2021-03-05	1541.541748	1547.878174	1450.891357
2021-03-06	1532.372803	1669.106567	1519.141113
2021-03-07	1655.392456	1730.924194	1636.564453
2021-03-08	1724.229248	1835.192139	1670.942017
2021-03-09	1835.148071	1868.048828	1804.266357
2021-03-10	1868.489014	1873.803223	1766.490479
2021-03-11	1798.033936	1843.818848	1734.617065
2021-03-12	1826.546753	1839.497314	1728.980957
2021-03-13	1772.166382	1937.645508	1733.639893
2021-03-14	1923.863770	1930.779785	1845.119995
2021-03-15	1854.086670	1889.196655	1749.606323
2021-03-16	1792.413818	1817.060181	1720.053223
2021-03-17	1807.056152	1839.818970	1749.179932
2021-03-18	1823.158447	1848.646118	1705.716064
2021-03-19	1782.568726	1841.196045	1746.473389
2021-03-20	1817.522705	1874.708984	1811.728638
2021-03-21	1812.606567	1823.353027	1764.139282
2021-03-22	1788.362183	1811.968262	1674.299805
2021-03-23	1690.871826	1725.108765	1662.539917
2021-03-24	1678.002563	1740.428223	1570.787964
2021-03-25	1593.123291	1625.911499	1560.370483
2021-03-26	1595.210083	1702.922852	1594.736694
2021-03-27	1703.036133	1732.824341	1674.319336
2021-03-28	1716.405640	1728.584106	1672.660400
2021-03-29	1691.263184	1837.187988	1683.716553
2021-03-30	1819.466309	1860.974731	1793.922363
2021-03-31	1846.098267	1947.837769	1793.002197
2021-04-01	1919.157227	1989.055054	1912.178467
2021-04-02	1976.932739	2152.451904	1960.678711
2021-04-03	2142.895996	2144.962402	2028.422485
2021-04-04	2027.671265	2110.353516	2007.111816
2021-04-05	2093.260742	2140.985352	2032.387695
2021-04-06	2109.493164	2151.223389	2057.609131
2021-04-07	2117.728516	2133.187500	1945.442139
2021-04-08	1969.133179	2091.516357	1959.079468
2021-04-09	2088.772217	2102.873779	2055.163330
2021-04-10	2071.111572	2196.996338	2062.787598
2021-04-11	2136.156982	2165.191406	2119.865723
2021-04-12	2157.361816	2199.718750	2110.368896
2021-04-13	2139.364258	2318.423340	2138.559570
2021-04-14	2299.347900	2449.687500	2284.563721
2021-04-15	2436.034668	2544.267334	2409.924072
2021-04-16	2516.601807	2547.555664	2318.675049
2021-04-17	2429.980957	2497.385254	2333.682861
2021-04-18	2346.452393	2365.460449	2011.766846
2021-04-19	2238.032715	2276.776855	2086.688721
2021-04-20	2161.939453	2345.834961	2060.143799
2021-04-21	2331.160156	2467.200684	2238.366943
2021-04-22	2357.871094	2641.094971	2315.960205
2021-04-23	2401.256348	2439.537109	2117.039551
2021-04-24	2367.199219	2367.740967	2163.693115
2021-04-25	2214.413818	2354.086670	2172.515137
2021-04-26	2319.478027	2536.337402	2308.315186
2021-04-27	2534.031250	2676.392822	2485.375000
2021-04-28	2664.685547	2757.477295	2564.081543
2021-04-29	2748.649658	2797.972412	2672.106689
2021-04-30	2757.734131	2796.054932	2728.169922
2021-05-01	2772.838379	2951.440918	2755.908447
2021-05-02	2945.560059	2984.891846	2860.526123
2021-05-03	2951.175781	3450.037842	2951.175781
2021-05-04	3431.131592	3523.585938	3180.742676
2021-05-05	3240.554688	3541.462646	3213.101563
2021-05-06	3524.930908	3598.895996	3386.239990
2021-05-07	3490.105225	3573.290039	3370.261963
2021-05-08	3481.988037	3950.165039	3453.768555
2021-05-09	3911.463135	3981.259033	3743.989014
2021-05-10	3924.413330	4197.473145	3684.451660
2021-05-11	3948.271973	4178.208984	3783.889404
2021-05-12	4174.635742	4362.350586	3785.848633
2021-05-13	3828.918457	4032.563477	3549.407227
2021-05-14	3720.122314	4171.017090	3703.399902
2021-05-15	4075.951660	4129.185547	3638.122070
2021-05-16	3641.830811	3878.895996	3350.951660
2021-05-17	3581.343018	3587.765625	3129.008789
2021-05-18	3276.872314	3562.465088	3246.404053
2021-05-19	3382.657227	3437.935791	1952.460205
2021-05-20	2439.638672	2993.145264	2170.229004
2021-05-21	2772.341309	2938.205078	2113.347168
2021-05-22	2436.014648	2483.983154	2168.124268
2021-05-23	2298.367188	2384.411621	1737.468750
2021-05-24	2099.936035	2672.595703	2090.639648
2021-05-25	2649.033203	2750.534912	2394.355469
2021-05-26	2707.052734	2911.735596	2652.094482
2021-05-27	2888.752441	2888.752441	2642.607910
2021-05-28	2742.468994	2761.363281	2336.361328
2021-05-29	2414.067139	2566.938477	2208.490967
2021-05-30	2278.288818	2472.187744	2188.834473
2021-05-31	2387.198486	2715.854980	2279.505127
2021-06-01	2707.560547	2739.737549	2531.160645
2021-06-02	2634.456055	2801.392334	2555.401367
2021-06-03	2708.376221	2891.254883	2667.684326
2021-06-04	2857.165527	2857.165527	2562.637451
2021-06-05	2691.619385	2817.484863	2558.233643
2021-06-06	2629.748779	2743.441162	2616.162354
2021-06-07	2713.047363	2845.185059	2583.995117
2021-06-08	2594.602295	2620.846191	2315.546631
2021-06-09	2510.199219	2625.070557	2412.197754
2021-06-10	2611.142578	2619.957764	2435.401611
2021-06-11	2472.858887	2495.414795	2326.869629
2021-06-12	2354.752197	2447.227783	2265.758057
2021-06-13	2372.690186	2547.367920	2312.640137
2021-06-14	2508.770508	2606.432861	2469.388184
2021-06-15	2587.762695	2639.229248	2515.153076
2021-06-16	2544.864746	2554.628906	2354.350586
2021-06-17	2367.306396	2457.175537	2312.301514
2021-06-18	2374.586914	2377.195068	2147.308350
2021-06-19	2235.159180	2278.415039	2168.885010
2021-06-20	2171.337891	2275.382813	2049.962646
2021-06-21	2245.317871	2259.464111	1867.185425
